NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 12005001;ALPUECH;44.756000;2.868167;1107;20230111;2.2;1;2.3;1;1804;9;4.3;1;1010;9;3.2;1;3.3;1;2.0;1;1.6;9;;;0;9;4.4;1;;;7.7;1;230;1;845;9;11.9;1;260;1;1006;9;;;;;;;10.4;9;;;834;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230112;4.6;1;2.1;1;2332;9;3.6;1;1315;9;2.8;1;2.9;1;1.5;1;2.1;9;;;0;9;5.1;1;;;8.2;1;260;1;314;9;13.8;1;260;1;307;9;;;;;;;13.0;9;;;307;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230113;2.8;1;2.3;1;2329;9;4.3;1;1245;9;3.1;1;3.3;1;2.0;1;0.6;9;;;0;9;4.7;1;;;9.1;1;220;1;516;9;13.6;1;260;1;802;9;;;;;;;12.4;9;;;556;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230114;0.0;1;-0.6;1;434;9;7.4;1;1040;9;4.3;1;3.4;1;8.0;1;-3.1;9;;;66;9;4.9;1;;;8.9;1;220;1;1211;9;12.8;1;220;1;1204;9;;;;;;;11.5;9;;;1204;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230115;3.6;1;-0.7;1;1655;9;4.6;1;601;9;1.4;1;2.0;1;5.3;1;-0.6;9;;;609;9;6.0;1;;;8.9;1;230;9;2313;9;15.4;1;240;1;722;9;;;;;;;13.5;9;;;722;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230116;15.0;1;-2.0;1;557;9;-0.3;1;1051;9;-1.2;1;-1.2;1;1.7;1;-1.0;9;;;1440;9;7.7;1;;;13.5;1;210;1;658;9;22.3;1;230;1;359;9;;;;;;;20.3;9;;;359;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230117;10.0;1;-2.0;1;2300;9;-0.5;1;827;9;-1.6;1;-1.3;1;1.5;1;-0.1;1;;;1440;9;7.0;1;;;10.2;1;220;1;731;9;16.6;1;220;1;938;9;;;;;;;14.7;9;;;938;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230118;0.9;1;-7.3;1;1800;9;-3.3;1;601;9;-4.9;1;-5.3;1;4.0;1;-0.1;1;;;1440;9;4.3;1;;;8.7;1;230;1;51;9;16.8;1;220;1;48;9;;;;;;;14.5;9;;;47;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230119;2.0;1;-8.7;1;1936;9;-2.6;1;1200;9;-4.4;1;-5.7;1;6.1;1;-0.1;1;;;1440;9;3.6;1;;;7.1;1;50;9;2358;9;10.0;1;50;9;2359;9;;;;;;;9.3;9;;;2358;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230120;0.0;1;-7.5;1;706;9;-4.9;1;1206;9;-6.2;1;-6.2;1;2.6;1;-2.9;9;;;1440;9;4.2;1;;;8.4;1;30;1;118;9;11.4;1;20;1;1711;9;;;;;;;10.6;9;;;1711;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230121;0.0;1;-8.8;1;1841;9;-3.8;1;1157;9;-5.9;1;-6.3;1;5.0;1;-3.1;9;;;1440;9;7.5;1;;;15.6;1;30;1;1913;9;24.4;1;40;9;2150;9;;;;;;;22.6;9;;;2150;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230122;0.0;1;-7.6;1;705;9;-6.3;1;253;9;-7.0;1;-7.0;1;1.3;1;-2.6;9;;;1440;9;9.4;1;;;13.3;1;30;1;1830;9;19.2;1;50;1;1843;9;;;;;;;18.0;9;;;1843;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230123;0.0;1;-6.9;1;1801;9;-5.2;1;203;9;-5.9;1;-6.1;1;1.7;1;;1;;;1440;9;11.1;1;;;14.4;1;40;1;1750;9;21.9;1;40;1;1744;9;;;;;;;20.8;9;;;1744;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230124;0.0;1;-5.6;1;1801;9;-3.6;1;1407;9;-5.1;1;-4.6;1;2.0;1;-0.5;1;;;1440;9;7.5;1;;;11.2;1;60;1;845;9;13.6;1;60;1;4;9;;;;;;;12.8;9;;;4;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230125;0.0;1;-8.2;1;820;9;-4.3;1;2253;9;-5.7;1;-6.3;1;3.9;1;-0.6;1;;;1440;9;6.0;1;;;10.1;1;70;1;254;9;13.2;1;30;9;2301;9;;;;;;;12.1;9;;;104;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230126;0.0;1;-6.1;1;1757;9;-5.0;1;601;9;-5.6;1;-5.6;1;1.1;1;-0.4;1;;;1440;9;9.0;1;;;12.6;1;60;9;2300;9;17.5;1;50;9;2327;9;;;;;;;15.8;9;;;2341;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230127;0.0;1;-8.2;1;42;9;-4.5;1;1702;9;-5.9;1;-6.4;1;3.7;1;;1;;;1440;9;10.9;1;;;15.1;1;30;1;1004;9;21.9;1;20;1;1140;9;;;;;;;20.5;9;;;1231;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230128;0.8;1;-6.0;1;739;9;-4.4;1;1919;9;-5.2;1;-5.2;1;1.6;1;;1;;;1440;9;9.2;1;;;12.0;1;30;1;209;9;19.5;1;40;1;1919;9;;;;;;;17.8;9;;;1919;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230129;0.2;1;-6.8;1;1729;9;-4.5;1;1222;9;-5.8;1;-5.7;1;2.3;1;;1;;;1440;9;5.3;1;;;10.3;1;30;1;35;9;15.3;1;20;1;30;9;;;;;;;13.9;9;;;27;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230130;0.0;1;-10.5;1;54;9;-1.1;1;2323;9;-5.2;1;-5.8;1;9.4;1;-1.3;1;;;1440;9;3.4;1;;;8.5;1;20;1;1907;9;11.7;1;20;1;1906;9;;;;;;;10.9;9;;;1906;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230131;0.0;1;-4.0;1;537;9;-0.4;1;1424;9;-2.2;1;-2.2;1;3.6;1;-0.6;1;;;1440;9;3.6;1;;;9.1;1;40;1;846;9;12.4;1;40;1;838;9;;;;;;;11.7;9;;;812;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230201;0.0;1;-4.3;1;736;9;0.0;1;1255;9;-2.1;1;-2.2;1;4.3;1;;1;;;1440;9;4.6;1;;;9.0;1;50;9;2343;9;13.0;1;40;1;1044;9;;;;;;;12.4;9;;;1044;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230202;0.0;1;-4.7;1;1856;9;0.5;1;1312;9;-1.0;1;-2.1;1;5.2;1;;1;;;1216;9;9.6;1;;;12.5;1;40;1;727;9;18.6;1;50;1;726;9;;;;;;;16.4;9;;;726;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230203;0.0;1;-3.6;1;713;9;2.4;1;1351;9;-1.0;1;-0.6;1;6.0;1;;1;;;1072;9;7.2;1;;;10.5;1;50;1;45;9;14.9;1;60;1;39;9;;;;;;;14.1;9;;;39;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230204;0.0;1;-2.3;1;15;9;2.4;1;2255;9;0.7;1;0.1;1;4.7;1;;1;;;546;9;11.2;1;;;14.0;1;50;1;1239;9;21.3;1;30;9;2101;9;;;;;;;19.3;9;;;2101;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230205;0.0;1;0.4;1;1737;9;2.1;1;939;9;0.9;1;1.3;1;1.7;1;-0.1;1;;;237;9;11.2;1;;;15.6;1;30;9;2221;9;24.4;1;40;9;2241;9;;;;;;;22.2;9;;;2215;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230206;0.0;1;-2.0;1;820;9;0.3;1;1345;9;-1.5;1;-0.9;1;2.3;1;-2.1;9;;;1379;9;8.7;1;;;14.8;1;40;1;34;9;22.6;1;40;1;29;9;;;;;;;21.2;9;;;29;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230207;0.0;1;-3.7;1;610;9;1.4;1;1433;9;-1.9;1;-1.2;1;5.1;1;-3.7;9;;;1169;9;7.3;1;;;12.1;1;120;1;1144;9;19.1;1;140;1;1114;9;;;;;;;17.0;9;;;1114;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230208;0.0;1;-6.9;1;532;9;1.7;1;1430;9;-2.3;1;-2.6;1;8.6;1;-5.6;9;;;1158;9;3.7;1;;;8.8;1;70;1;7;9;11.0;1;70;1;3;9;;;;;;;10.3;9;;;3;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230209;0.0;1;-5.4;1;509;9;2.5;1;1328;9;-2.1;1;-1.5;1;7.9;1;-5.7;9;;;1042;9;1.9;1;;;5.3;1;180;1;221;9;7.9;1;170;1;137;9;;;;;;;7.4;9;;;215;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230210;0.0;1;-6.4;1;548;9;2.8;1;1346;9;-2.0;1;-1.8;1;9.2;1;-6.3;9;;;1100;9;5.2;1;;;8.6;1;60;9;2258;9;10.4;1;50;1;1142;9;;;;;;;9.6;9;;;2250;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230211;0.0;1;-3.9;1;248;9;8.0;1;1432;9;2.1;1;2.1;1;11.9;1;-6.0;9;;;488;9;3.3;1;;;7.6;1;80;1;9;9;9.6;1;80;1;19;9;;;;;;;8.8;9;;;19;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230212;0.0;1;-1.2;1;2318;9;11.5;1;1317;9;4.3;1;5.2;1;12.7;1;-7.7;9;;;231;9;0.8;1;;;2.7;1;150;9;2302;9;3.9;1;160;9;2230;9;;;;;;;3.7;9;;;2230;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230213;0.0;1;1.6;1;10;9;12.0;1;1329;9;6.2;1;6.8;1;10.4;1;-4.4;9;;;0;9;3.1;1;;;9.6;1;140;9;2117;9;12.2;1;140;9;2118;9;;;;;;;11.5;9;;;2113;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230214;0.0;1;2.8;1;1837;9;11.1;1;1148;9;6.8;1;7.0;1;8.3;1;-1.2;9;;;0;9;6.3;1;;;10.4;1;150;9;2053;9;15.8;1;150;9;2220;9;;;;;;;14.8;9;;;2221;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230215;0.0;1;3.2;1;1749;9;10.1;1;1604;9;4.8;1;6.7;1;6.9;1;-1.1;9;;;7;9;3.6;1;;;9.4;1;170;1;112;9;15.7;1;170;1;110;9;;;;;;;14.0;9;;;110;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230216;0.0;1;-1.0;1;259;9;10.9;1;1320;9;4.7;1;5.0;1;11.9;1;-7.0;9;;;54;9;1.8;1;;;4.0;1;90;1;629;9;5.7;1;320;1;1539;9;;;;;;;5.3;9;;;1539;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230217;0.2;1;1.7;1;103;9;11.0;1;1506;9;5.7;1;6.4;1;9.3;1;-4.6;9;;;0;9;2.1;1;;;5.0;1;70;9;2354;9;7.5;1;320;1;1235;9;;;;;;;6.9;9;;;1235;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230218;0.4;1;1.6;1;424;9;12.5;1;1506;9;6.5;1;7.1;1;10.9;1;-3.7;9;;;0;9;1.3;1;;;5.1;1;70;1;8;9;6.3;1;70;1;2;9;;;;;;;6.0;9;;;2;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230219;0.0;1;2.3;1;529;9;12.1;1;1240;9;6.3;1;7.2;1;9.8;1;-4.4;9;;;0;9;2.6;1;;;9.1;1;60;9;2115;9;12.6;1;60;9;2123;9;;;;;;;11.5;9;;;2107;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230220;0.0;1;0.1;1;122;9;15.3;1;1431;9;7.8;1;7.7;1;15.2;1;-0.8;9;;;0;9;3.3;1;;;5.9;1;80;1;814;9;8.2;1;80;1;803;9;;;;;;;7.7;9;;;1014;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230221;0.8;1;4.0;1;415;9;14.4;1;1043;9;8.2;1;9.2;1;10.4;1;-2.2;9;;;0;9;2.6;1;;;6.2;1;230;9;2234;9;9.7;1;220;9;2235;9;;;;;;;8.8;9;;;2235;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230222;4.0;1;4.1;1;648;9;5.5;1;909;9;4.9;1;4.8;1;1.4;1;3.0;9;;;0;9;3.8;1;;;7.1;1;220;1;1559;9;11.0;1;230;1;1544;9;;;;;;;10.0;9;;;1544;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230223;0.6;1;2.5;1;603;9;8.2;1;1053;9;5.1;1;5.4;1;5.7;1;1.2;9;;;0;9;7.1;1;;;12.7;1;130;9;2343;9;20.5;1;130;9;2346;9;;;;;;;18.1;9;;;2121;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230224;7.8;1;-1.0;1;1759;9;4.4;1;606;9;1.0;1;1.7;1;5.4;1;-2.5;9;;;474;9;3.7;1;;;11.3;1;130;1;1;9;17.0;1;130;1;17;9;;;;;;;15.7;9;;;17;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230225;0.0;1;-3.8;1;2329;9;2.5;1;1449;9;-0.6;1;-0.7;1;6.3;1;-8.1;9;;;1043;9;7.6;1;;;12.0;1;30;9;2331;9;18.7;1;50;9;2302;9;;;;;;;17.2;9;;;2323;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230226;0.0;1;-5.9;1;1743;9;-2.8;1;1300;9;-5.0;1;-4.4;1;3.1;1;-5.8;9;;;1440;9;12.4;1;;;16.6;1;20;1;1621;9;26.2;1;30;1;1617;9;;;;;;;23.7;9;;;1706;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230227;0.0;1;-7.9;1;646;9;-2.7;1;1358;9;-5.7;1;-5.3;1;5.2;1;-8.0;9;;;1440;9;9.5;1;;;13.9;1;50;1;551;9;20.7;1;50;1;547;9;;;;;;;18.5;9;;;547;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230228;0.0;1;-8.1;1;330;9;-2.7;1;1249;9;-5.7;1;-5.4;1;5.4;1;-9.6;9;;;1440;9;5.4;1;;;7.7;1;40;1;928;9;10.8;1;50;1;931;9;;;;;;;10.1;9;;;921;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230301;0.0;1;-6.6;1;602;9;-0.5;1;1524;9;-4.4;1;-3.6;1;6.1;1;-6.3;9;;;1440;9;6.2;1;;;10.2;1;60;1;819;9;12.6;1;60;1;506;9;;;;;;;12.1;9;;;506;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230302;2.0;1;-3.8;1;234;9;0.1;1;1346;9;-2.5;1;-1.9;1;3.9;1;-4.1;9;;;1430;9;2.8;1;;;6.3;1;60;1;18;9;8.8;1;60;1;15;9;;;;;;;8.2;9;;;17;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230303;0.0;1;-4.9;1;503;9;4.0;1;1458;9;-1.0;1;-0.5;1;8.9;1;-6.2;9;;;1019;9;4.2;1;;;9.0;1;60;9;2215;9;14.6;1;60;9;2209;9;;;;;;;13.7;9;;;2210;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230304;0.0;1;-2.3;1;2354;9;4.9;1;1253;9;0.7;1;1.3;1;7.2;1;-3.0;9;;;816;9;6.5;1;;;9.4;1;60;1;1016;9;13.2;1;70;1;1019;9;;;;;;;12.7;9;;;1019;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230305;0.0;1;-4.2;1;511;9;9.4;1;1443;9;1.1;1;2.6;1;13.6;1;-5.0;9;;;728;9;3.5;1;;;7.0;1;60;1;816;9;8.9;1;70;1;310;9;;;;;;;8.4;9;;;914;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230306;0.0;1;-3.7;1;558;9;3.2;1;1431;9;-0.9;1;-0.3;1;6.9;1;-7.8;9;;;949;9;3.4;1;;;6.1;1;240;1;1301;9;11.8;1;230;1;1516;9;;;;;;;10.3;9;;;1516;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230307;5.0;1;-5.4;1;558;9;2.8;1;1036;9;-1.4;1;-1.3;1;8.2;1;-8.7;9;;;1189;9;3.2;1;;;6.5;1;220;1;1410;9;10.0;1;230;1;1350;9;;;;;;;9.0;9;;;1350;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230308;3.4;1;-3.2;1;2234;9;9.2;1;1933;9;5.2;1;3.0;1;12.4;1;-6.1;9;;;70;9;7.5;1;;;11.9;1;230;9;2047;9;20.1;1;220;9;2043;9;;;;;;;17.6;9;;;2047;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230309;18.8;1;3.9;1;323;9;10.3;1;1442;9;6.3;1;7.1;1;6.4;1;3.1;9;;;0;9;6.4;1;;;14.5;1;220;1;1859;9;25.9;1;230;1;1853;9;;;;;;;23.3;9;;;1853;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230310;45.8;1;2.4;1;758;9;8.7;1;454;9;4.0;1;5.6;1;6.3;1;2.2;9;;;0;9;9.7;1;;;14.1;1;230;1;221;9;29.4;1;250;1;835;9;;;;;;;25.6;9;;;835;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230311;15.6;1;3.0;1;1801;9;9.1;1;1111;9;7.7;1;6.1;1;6.1;1;3.0;9;;;0;9;6.8;1;;;10.7;1;220;1;136;9;17.7;1;280;1;1448;9;;;;;;;15.0;9;;;435;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230312;0.2;1;4.6;1;513;9;10.6;1;1337;9;6.7;1;7.6;1;6.0;1;4.6;9;;;0;9;4.1;1;;;5.8;1;270;1;132;9;11.7;1;280;1;449;9;;;;;;;10.5;9;;;449;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230313;28.2;1;6.4;1;2050;9;17.4;1;1257;9;10.5;1;11.9;1;11.0;1;2.2;9;;;0;9;6.7;1;;;12.6;1;300;9;2007;9;21.3;1;310;9;2004;9;;;;;;;19.8;9;;;2004;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230314;5.6;1;0.9;1;1508;9;5.0;1;1320;9;2.6;1;3.0;1;4.1;1;0.1;9;;;0;9;8.0;1;;;13.2;1;230;1;356;9;25.3;1;270;1;511;9;;;;;;;23.1;9;;;512;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230315;0.0;1;-1.5;1;525;9;8.2;1;1532;9;3.0;1;3.4;1;9.7;1;-4.0;9;;;284;9;2.6;1;;;5.4;1;280;1;1606;9;9.0;1;260;1;1404;9;;;;;;;8.3;9;;;1404;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230316;0.0;1;0.9;1;29;9;15.3;1;1257;9;8.6;1;8.1;1;14.4;1;-2.8;9;;;0;9;6.2;1;;;17.1;1;140;9;2313;9;25.3;1;130;9;2153;9;;;;;;;22.5;9;;;2315;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230317;0.0;1;4.7;1;120;9;9.8;1;1459;9;6.1;1;7.3;1;5.1;1;3.9;9;;;0;9;10.9;1;;;17.8;1;150;1;538;9;25.5;1;150;1;531;9;;;;;;;23.9;9;;;524;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230318;10.6;1;0.7;1;608;9;8.8;1;1453;9;4.8;1;4.8;1;8.1;1;-1.4;9;;;0;9;3.8;1;;;11.3;1;150;1;44;9;15.6;1;140;1;37;9;;;;;;;14.6;9;;;37;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230319;2.8;1;2.7;1;1829;9;8.0;1;1400;9;5.0;1;5.4;1;5.3;1;1.6;9;;;0;9;4.1;1;;;6.3;1;290;1;1428;9;13.2;1;300;1;1421;9;;;;;;;11.5;9;;;1421;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230320;0.0;1;0.9;1;535;9;9.3;1;1556;9;4.5;1;5.1;1;8.4;1;-0.4;9;;;0;9;2.8;1;;;5.7;1;40;1;1022;9;9.2;1;50;1;1017;9;;;;;;;8.4;9;;;1034;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230321;0.0;1;2.2;1;324;9;11.3;1;1247;9;6.3;1;6.8;1;9.1;1;-2.3;9;;;0;9;1.4;1;;;3.5;1;270;1;1201;9;6.3;1;270;1;1154;9;;;;;;;6.0;9;;;1154;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230322;0.0;1;2.8;1;2250;9;15.0;1;1349;9;9.5;1;8.9;1;12.2;1;-2.4;9;;;0;9;3.8;1;;;7.5;1;210;1;942;9;12.4;1;230;1;906;9;;;;;;;10.6;9;;;915;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230323;0.2;1;8.9;1;2227;9;15.6;1;1316;9;12.0;1;12.3;1;6.7;1;6.0;9;;;0;9;5.7;1;;;8.4;1;180;9;2112;9;12.5;1;200;1;1544;9;;;;;;;11.8;9;;;1544;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230324;4.2;1;3.9;1;1738;9;11.1;1;811;9;6.9;1;7.5;1;7.2;1;3.7;9;;;0;9;5.7;1;;;8.5;1;250;9;2149;9;15.0;1;240;9;2245;9;;;;;;;13.6;9;;;2245;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230325;5.2;1;2.9;1;704;9;9.4;1;1446;9;5.4;1;6.2;1;6.5;1;2.9;9;;;0;9;5.6;1;;;8.4;1;230;1;929;9;15.2;1;280;1;605;9;;;;;;;14.3;9;;;605;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230326;17.8;1;2.0;1;1512;9;6.0;1;1305;9;3.8;1;4.0;1;4.0;1;2.1;9;;;0;9;7.8;1;;;12.4;1;230;1;1040;9;23.4;1;250;1;1713;9;;;;;;;20.1;9;;;1739;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230327;0.0;1;0.4;1;625;9;5.9;1;1320;9;1.4;1;3.2;1;5.5;1;0.6;9;;;332;9;5.2;1;;;8.5;1;50;9;2143;9;12.2;1;50;9;2139;9;;;;;;;11.5;9;;;2137;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230328;0.0;1;-3.1;1;334;9;12.5;1;1322;9;5.7;1;4.7;1;15.6;1;-4.0;9;;;412;9;4.7;1;;;7.8;1;60;1;538;9;9.9;1;70;1;10;9;;;;;;;9.5;9;;;10;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230329;0.0;1;5.9;1;1843;9;19.4;1;1444;9;14.2;1;12.7;1;13.5;1;2.8;9;;;0;9;4.9;1;;;8.0;1;170;9;2344;9;12.4;1;180;9;2351;9;;;;;;;11.6;9;;;2351;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230330;0.2;1;7.2;1;559;9;12.2;1;1535;9;10.0;1;9.7;1;5.0;1;5.6;9;;;0;9;5.2;1;;;9.2;1;190;9;2302;9;14.1;1;180;9;2225;9;;;;;;;12.9;9;;;2254;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230331;15.2;1;3.5;1;1424;9;9.6;1;1217;9;6.3;1;6.6;1;6.1;1;3.0;9;;;0;9;7.8;1;;;13.7;1;230;1;1222;9;23.4;1;250;1;1220;9;;;;;;;21.1;9;;;1224;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230401;16.2;1;0.1;1;1439;9;5.6;1;1333;9;2.3;1;2.9;1;5.5;1;0.0;9;;;0;9;6.1;1;;;8.7;1;250;1;319;9;17.2;1;240;1;556;9;;;;;;;15.5;9;;;943;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230402;0.8;1;0.1;1;1813;9;6.2;1;1116;9;3.1;1;3.2;1;6.1;1;0.0;9;;;0;9;5.0;1;;;6.8;1;310;1;1054;9;11.0;1;300;1;1108;9;;;;;;;9.7;9;;;1108;9
 12005001;ALPUECH;44.756000;2.868167;1107;20230403;0.0;1;1.2;1;557;9;5.8;1;1508;9;2.2;1;3.5;1;4.6;1;1.3;9;;;169;9;8.2;1;;;12.1;1;40;9;2012;9;19.4;1;40;9;2048;9;;;;;;;16.3;9;;;2003;9
