NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 65001001;ADAST;42.972833;-0.072167;446;20230101;0.0;1;7.9;1;2214;9;22.6;1;1321;9;16.9;1;15.3;1;14.7;1;;;;;0;9;5.2;1;;;12.3;1;140;1;1054;9;20.4;1;130;1;1048;9;;;;;;;19.4;9;;;1048;9
 65001001;ADAST;42.972833;-0.072167;446;20230102;0.6;1;9.6;1;1658;9;15.6;1;613;9;11.4;1;12.6;1;6.0;1;;;;;0;9;4.2;1;;;14.0;1;140;1;330;9;25.2;1;140;1;259;9;;;;;;;23.3;9;;;259;9
 65001001;ADAST;42.972833;-0.072167;446;20230103;0.0;1;7.6;1;350;9;11.9;1;1414;9;7.8;1;9.8;1;4.3;1;;;;;0;9;0.8;1;;;2.1;1;140;9;2019;9;3.3;1;70;1;129;9;;;;;;;3.1;9;;;129;9
 65001001;ADAST;42.972833;-0.072167;446;20230104;0.0;1;-0.7;1;724;9;15.1;1;1329;9;4.3;1;7.2;1;15.8;1;;;;;87;9;0.9;1;;;3.7;1;170;1;1621;9;4.9;1;170;1;1623;9;;;;;;;4.6;9;;;1623;9
 65001001;ADAST;42.972833;-0.072167;446;20230105;0.0;1;-1.3;1;634;9;14.5;1;1410;9;4.1;1;6.6;1;15.8;1;;;;;360;9;0.9;1;;;4.0;1;180;1;1645;9;5.5;1;190;1;1613;9;;;;;;;5.3;9;;;1613;9
 65001001;ADAST;42.972833;-0.072167;446;20230106;0.0;1;-2.0;1;750;9;14.5;1;1427;9;3.6;1;6.3;1;16.5;1;;;;;506;9;1.1;1;;;3.5;1;170;1;1632;9;4.7;1;160;1;1631;9;;;;;;;4.4;9;;;1630;9
 65001001;ADAST;42.972833;-0.072167;446;20230107;0.8;1;-2.6;1;639;9;14.4;1;1252;9;6.4;1;5.9;1;17.0;1;;;;;435;9;1.7;1;;;4.9;1;170;1;714;9;7.1;1;290;1;1624;9;;;;;;;6.6;9;;;746;9
 65001001;ADAST;42.972833;-0.072167;446;20230108;11.0;1;6.0;1;725;9;14.3;1;1218;9;8.8;1;10.2;1;8.3;1;;;;;0;9;1.9;1;;;9.8;1;150;1;1207;9;15.9;1;170;1;1218;9;;;;;;;14.3;9;;;1219;9
 65001001;ADAST;42.972833;-0.072167;446;20230109;3.0;1;4.9;1;656;9;9.1;1;1351;9;6.5;1;7.0;1;4.2;1;;;;;0;9;2.3;1;;;6.0;1;170;9;2300;9;11.2;1;10;1;1323;9;;;;;;;10.4;9;;;1323;9
 65001001;ADAST;42.972833;-0.072167;446;20230110;0.0;1;1.8;1;451;9;15.3;1;1333;9;6.2;1;8.6;1;13.5;1;;;;;0;9;1.4;1;;;4.4;1;160;9;2317;9;7.7;1;180;1;158;9;;;;;;;7.2;9;;;158;9
 65001001;ADAST;42.972833;-0.072167;446;20230111;2.0;1;1.2;1;309;9;10.3;1;1228;9;5.3;1;5.8;1;9.1;1;;;;;0;9;1.3;1;;;3.8;1;180;1;729;9;5.8;1;200;1;727;9;;;;;;;5.5;9;;;728;9
 65001001;ADAST;42.972833;-0.072167;446;20230112;0.0;1;-1.4;1;712;9;13.4;1;1346;9;4.4;1;6.0;1;14.8;1;;;;;278;9;1.2;1;;;3.1;1;170;1;1607;9;4.1;1;190;9;2035;9;;;;;;;4.0;9;;;2035;9
 65001001;ADAST;42.972833;-0.072167;446;20230113;0.0;1;3.0;1;2355;9;14.8;1;1414;9;6.5;1;8.9;1;11.8;1;;;;;0;9;1.6;1;;;3.4;1;170;1;101;9;5.3;1;280;1;322;9;;;;;;;4.6;9;;;322;9
 65001001;ADAST;42.972833;-0.072167;446;20230114;0.0;1;-1.2;1;412;9;17.8;1;1316;9;5.9;1;8.3;1;19.0;1;;;;;77;9;1.5;1;;;3.9;1;170;1;17;9;5.3;1;120;9;2144;9;;;;;;;4.9;9;;;2144;9
 65001001;ADAST;42.972833;-0.072167;446;20230115;1.8;1;1.6;1;504;9;9.6;1;213;9;4.7;1;5.6;1;8.0;1;;;;;0;9;2.3;1;;;7.2;1;170;9;2143;9;12.1;1;330;1;638;9;;;;;;;11.2;9;;;638;9
 65001001;ADAST;42.972833;-0.072167;446;20230116;31.0;1;1.9;1;1951;9;7.4;1;414;9;5.2;1;4.7;1;5.5;1;;;;;0;9;2.7;1;;;8.9;1;150;1;329;9;16.1;1;130;1;320;9;;;;;;;15.0;9;;;320;9
 65001001;ADAST;42.972833;-0.072167;446;20230117;11.8;1;3.1;1;1448;9;7.0;1;1102;9;4.8;1;5.1;1;3.9;1;;;;;0;9;2.6;1;;;7.0;1;340;1;1232;9;12.7;1;340;1;1120;9;;;;;;;11.7;9;;;1120;9
 65001001;ADAST;42.972833;-0.072167;446;20230118;5.4;1;0.1;1;1746;9;5.3;1;1149;9;1.5;1;2.7;1;5.2;1;;;;;169;9;1.6;1;;;6.2;1;290;1;1515;9;9.6;1;300;1;1512;9;;;;;;;9.1;9;;;1512;9
 65001001;ADAST;42.972833;-0.072167;446;20230119;18.0;1;-0.7;1;2128;9;10.7;1;2149;9;2.9;1;5.0;1;11.4;1;;;;;342;9;2.5;1;;;12.7;1;340;9;2221;9;23.6;1;330;9;2147;9;;;;;;;21.5;9;;;2147;9
 65001001;ADAST;42.972833;-0.072167;446;20230120;0.0;1;0.9;1;1717;9;6.4;1;1355;9;2.2;1;3.7;1;5.5;1;;;;;239;9;1.6;1;;;6.3;1;340;1;13;9;10.9;1;340;1;13;9;;;;;;;10.1;9;;;13;9
 65001001;ADAST;42.972833;-0.072167;446;20230121;0.0;1;-5.2;1;441;9;5.3;1;1225;9;-0.2;1;0.1;1;10.5;1;;;;;673;9;2.3;1;;;6.6;1;360;1;1842;9;11.3;1;20;1;1839;9;;;;;;;10.6;9;;;1732;9
